dataset,model_size,milestone,vocab_size,seed,task,acc
tinystories,60m,100,32000,0,superlative_quantifiers_1,0.869
tinystories,60m,100,32000,0,superlative_quantifiers_2,0.592
tinystories,60m,100,32000,0,tough_vs_raising_1,0.603
tinystories,60m,100,32000,0,tough_vs_raising_2,0.514
tinystories,60m,100,32000,0,transitive,0.66
tinystories,60m,100,32000,0,wh_island,0.658
tinystories,60m,100,32000,0,wh_questions_object_gap,0.713
tinystories,60m,100,32000,0,wh_questions_subject_gap,0.821
tinystories,60m,100,32000,0,wh_questions_subject_gap_long_distance,0.916
tinystories,60m,100,32000,0,wh_vs_that_no_gap,0.925
tinystories,60m,100,32000,0,wh_vs_that_no_gap_long_distance,0.961
tinystories,60m,100,32000,0,wh_vs_that_with_gap,0.274
tinystories,60m,100,32000,0,wh_vs_that_with_gap_long_distance,0.098
tinystories,60m,100,32000,1,adjunct_island,0.657
tinystories,60m,100,32000,1,anaphor_gender_agreement,0.811
tinystories,60m,100,32000,1,anaphor_number_agreement,0.754
tinystories,60m,100,32000,1,animate_subject_passive,0.606
tinystories,60m,100,32000,1,animate_subject_trans,0.508
tinystories,60m,100,32000,1,causative,0.507
tinystories,60m,100,32000,1,complex_np_island,0.46
tinystories,60m,100,32000,1,coordinate_structure_constraint_complex_left_branch,0.439
tinystories,60m,100,32000,1,coordinate_structure_constraint_object_extraction,0.522
tinystories,60m,100,32000,1,determiner_noun_agreement_1,0.72
tinystories,60m,100,32000,1,determiner_noun_agreement_2,0.676
tinystories,60m,100,32000,1,determiner_noun_agreement_irregular_1,0.6
tinystories,60m,100,32000,1,determiner_noun_agreement_irregular_2,0.687
tinystories,60m,100,32000,1,determiner_noun_agreement_with_adj_2,0.554
tinystories,60m,100,32000,1,determiner_noun_agreement_with_adj_irregular_1,0.649
tinystories,60m,100,32000,1,determiner_noun_agreement_with_adj_irregular_2,0.599
tinystories,60m,100,32000,1,determiner_noun_agreement_with_adjective_1,0.643
tinystories,60m,100,32000,1,distractor_agreement_relational_noun,0.365
tinystories,60m,100,32000,1,distractor_agreement_relative_clause,0.443
tinystories,60m,100,32000,1,drop_argument,0.794
tinystories,60m,100,32000,1,ellipsis_n_bar_1,0.472
tinystories,60m,100,32000,1,ellipsis_n_bar_2,0.509
tinystories,60m,100,32000,1,existential_there_object_raising,0.607
tinystories,60m,100,32000,1,existential_there_quantifiers_1,0.896
tinystories,60m,100,32000,1,existential_there_quantifiers_2,0.211
tinystories,60m,100,32000,1,existential_there_subject_raising,0.518
tinystories,60m,100,32000,1,expletive_it_object_raising,0.608
tinystories,60m,100,32000,1,inchoative,0.527
tinystories,60m,100,32000,1,intransitive,0.717
tinystories,60m,100,32000,1,irregular_past_participle_adjectives,0.708
tinystories,60m,100,32000,1,irregular_past_participle_verbs,0.927
tinystories,60m,100,32000,1,irregular_plural_subject_verb_agreement_1,0.619
tinystories,60m,100,32000,1,irregular_plural_subject_verb_agreement_2,0.592
tinystories,60m,100,32000,1,left_branch_island_echo_question,0.275
tinystories,60m,100,32000,1,left_branch_island_simple_question,0.511
tinystories,60m,100,32000,1,matrix_question_npi_licensor_present,0.136
tinystories,60m,100,32000,1,npi_present_1,0.054
tinystories,60m,100,32000,1,npi_present_2,0.222
tinystories,60m,100,32000,1,only_npi_licensor_present,0.474
tinystories,60m,100,32000,1,only_npi_scope,0.307
tinystories,60m,100,32000,1,passive_1,0.726
tinystories,60m,100,32000,1,passive_2,0.684
tinystories,60m,100,32000,1,principle_a_c_command,0.435
tinystories,60m,100,32000,1,principle_a_case_1,1.0
tinystories,60m,100,32000,1,principle_a_case_2,0.584
tinystories,60m,100,32000,1,principle_a_domain_1,1.0
tinystories,60m,100,32000,1,principle_a_domain_2,0.554
tinystories,60m,100,32000,1,principle_a_domain_3,0.479
tinystories,60m,100,32000,1,principle_a_reconstruction,0.528
tinystories,60m,100,32000,1,regular_plural_subject_verb_agreement_1,0.626
tinystories,60m,100,32000,1,regular_plural_subject_verb_agreement_2,0.566
tinystories,60m,100,32000,1,sentential_negation_npi_licensor_present,0.996
tinystories,60m,100,32000,1,sentential_negation_npi_scope,0.332
tinystories,60m,100,32000,1,sentential_subject_island,0.467
tinystories,60m,100,32000,1,superlative_quantifiers_1,0.772
tinystories,60m,100,32000,1,superlative_quantifiers_2,0.898
tinystories,60m,100,32000,1,tough_vs_raising_1,0.629
tinystories,60m,100,32000,1,tough_vs_raising_2,0.533
tinystories,60m,100,32000,1,transitive,0.615
tinystories,60m,100,32000,1,wh_island,0.526
tinystories,60m,100,32000,1,wh_questions_object_gap,0.666
tinystories,60m,100,32000,1,wh_questions_subject_gap,0.797
tinystories,60m,100,32000,1,wh_questions_subject_gap_long_distance,0.889
tinystories,60m,100,32000,1,wh_vs_that_no_gap,0.857
tinystories,60m,100,32000,1,wh_vs_that_no_gap_long_distance,0.925
tinystories,60m,100,32000,1,wh_vs_that_with_gap,0.385
tinystories,60m,100,32000,1,wh_vs_that_with_gap_long_distance,0.136
tinystories,60m,100,32000,2,adjunct_island,0.796
tinystories,60m,100,32000,2,anaphor_gender_agreement,0.782
tinystories,60m,100,32000,2,anaphor_number_agreement,0.753
tinystories,60m,100,32000,2,animate_subject_passive,0.563
tinystories,60m,100,32000,2,animate_subject_trans,0.541
tinystories,60m,100,32000,2,causative,0.554
tinystories,60m,100,32000,2,complex_np_island,0.437
tinystories,60m,100,32000,2,coordinate_structure_constraint_complex_left_branch,0.422
tinystories,60m,100,32000,2,coordinate_structure_constraint_object_extraction,0.41
tinystories,60m,100,32000,2,determiner_noun_agreement_1,0.698
tinystories,60m,100,32000,2,determiner_noun_agreement_2,0.636
tinystories,60m,100,32000,2,determiner_noun_agreement_irregular_1,0.59
tinystories,60m,100,32000,2,determiner_noun_agreement_irregular_2,0.643
tinystories,60m,100,32000,2,determiner_noun_agreement_with_adj_2,0.573
tinystories,60m,100,32000,2,determiner_noun_agreement_with_adj_irregular_1,0.669
tinystories,60m,100,32000,2,determiner_noun_agreement_with_adj_irregular_2,0.591
tinystories,60m,100,32000,2,determiner_noun_agreement_with_adjective_1,0.619
tinystories,60m,100,32000,2,distractor_agreement_relational_noun,0.387
tinystories,60m,100,32000,2,distractor_agreement_relative_clause,0.389
tinystories,60m,100,32000,2,drop_argument,0.753
tinystories,60m,100,32000,2,ellipsis_n_bar_1,0.482
tinystories,60m,100,32000,2,ellipsis_n_bar_2,0.521
tinystories,60m,100,32000,2,existential_there_object_raising,0.656
tinystories,60m,100,32000,2,existential_there_quantifiers_1,0.878
tinystories,60m,100,32000,2,existential_there_quantifiers_2,0.175
tinystories,60m,100,32000,2,existential_there_subject_raising,0.618
tinystories,60m,100,32000,2,expletive_it_object_raising,0.62
tinystories,60m,100,32000,2,inchoative,0.485
tinystories,60m,100,32000,2,intransitive,0.687
tinystories,60m,100,32000,2,irregular_past_participle_adjectives,0.742
tinystories,60m,100,32000,2,irregular_past_participle_verbs,0.951
tinystories,60m,100,32000,2,irregular_plural_subject_verb_agreement_1,0.578
tinystories,60m,100,32000,2,irregular_plural_subject_verb_agreement_2,0.568
tinystories,60m,100,32000,2,left_branch_island_echo_question,0.192
tinystories,60m,100,32000,2,left_branch_island_simple_question,0.457
tinystories,60m,100,32000,2,matrix_question_npi_licensor_present,0.141
tinystories,60m,100,32000,2,npi_present_1,0.166
tinystories,60m,100,32000,2,npi_present_2,0.17
tinystories,60m,100,32000,2,only_npi_licensor_present,0.533
tinystories,60m,100,32000,2,only_npi_scope,0.6
tinystories,60m,100,32000,2,passive_1,0.757
tinystories,60m,100,32000,2,passive_2,0.726
tinystories,60m,100,32000,2,principle_a_c_command,0.375
tinystories,60m,100,32000,2,principle_a_case_1,1.0
tinystories,60m,100,32000,2,principle_a_case_2,0.668
tinystories,60m,100,32000,2,principle_a_domain_1,0.995
tinystories,60m,100,32000,2,principle_a_domain_2,0.568
tinystories,60m,100,32000,2,principle_a_domain_3,0.486
tinystories,60m,100,32000,2,principle_a_reconstruction,0.615
tinystories,60m,100,32000,2,regular_plural_subject_verb_agreement_1,0.634
tinystories,60m,100,32000,2,regular_plural_subject_verb_agreement_2,0.544
tinystories,60m,100,32000,2,sentential_negation_npi_licensor_present,0.998
tinystories,60m,100,32000,2,sentential_negation_npi_scope,0.561
tinystories,60m,100,32000,2,sentential_subject_island,0.421
tinystories,60m,100,32000,2,superlative_quantifiers_1,0.74
tinystories,60m,100,32000,2,superlative_quantifiers_2,0.87
tinystories,60m,100,32000,2,tough_vs_raising_1,0.55
tinystories,60m,100,32000,2,tough_vs_raising_2,0.609
tinystories,60m,100,32000,2,transitive,0.659
tinystories,60m,100,32000,2,wh_island,0.621
tinystories,60m,100,32000,2,wh_questions_object_gap,0.611
tinystories,60m,100,32000,2,wh_questions_subject_gap,0.698
tinystories,60m,100,32000,2,wh_questions_subject_gap_long_distance,0.819
tinystories,60m,100,32000,2,wh_vs_that_no_gap,0.911
tinystories,60m,100,32000,2,wh_vs_that_no_gap_long_distance,0.918
tinystories,60m,100,32000,2,wh_vs_that_with_gap,0.304
tinystories,60m,100,32000,2,wh_vs_that_with_gap_long_distance,0.135
tinystories,60m,250,32000,0,adjunct_island,0.713
tinystories,60m,250,32000,0,anaphor_gender_agreement,0.802
tinystories,60m,250,32000,0,anaphor_number_agreement,0.809
tinystories,60m,250,32000,0,animate_subject_passive,0.627
tinystories,60m,250,32000,0,animate_subject_trans,0.636
tinystories,60m,250,32000,0,causative,0.602
tinystories,60m,250,32000,0,complex_np_island,0.436
tinystories,60m,250,32000,0,coordinate_structure_constraint_complex_left_branch,0.288
tinystories,60m,250,32000,0,coordinate_structure_constraint_object_extraction,0.506
tinystories,60m,250,32000,0,determiner_noun_agreement_1,0.757
tinystories,60m,250,32000,0,determiner_noun_agreement_2,0.706
tinystories,60m,250,32000,0,determiner_noun_agreement_irregular_1,0.533
tinystories,60m,250,32000,0,determiner_noun_agreement_irregular_2,0.695
tinystories,60m,250,32000,0,determiner_noun_agreement_with_adj_2,0.657
tinystories,60m,250,32000,0,determiner_noun_agreement_with_adj_irregular_1,0.629
tinystories,60m,250,32000,0,determiner_noun_agreement_with_adj_irregular_2,0.693
tinystories,60m,250,32000,0,determiner_noun_agreement_with_adjective_1,0.696
tinystories,60m,250,32000,0,distractor_agreement_relational_noun,0.384
tinystories,60m,250,32000,0,distractor_agreement_relative_clause,0.396
tinystories,60m,250,32000,0,drop_argument,0.757
tinystories,60m,250,32000,0,ellipsis_n_bar_1,0.617
tinystories,60m,250,32000,0,ellipsis_n_bar_2,0.544
tinystories,60m,250,32000,0,existential_there_object_raising,0.659
tinystories,60m,250,32000,0,existential_there_quantifiers_1,0.918
tinystories,60m,250,32000,0,existential_there_quantifiers_2,0.438
tinystories,60m,250,32000,0,existential_there_subject_raising,0.535
tinystories,60m,250,32000,0,expletive_it_object_raising,0.636
tinystories,60m,250,32000,0,inchoative,0.528
tinystories,60m,250,32000,0,intransitive,0.671
tinystories,60m,250,32000,0,irregular_past_participle_adjectives,0.782
tinystories,60m,250,32000,0,irregular_past_participle_verbs,0.901
tinystories,60m,250,32000,0,irregular_plural_subject_verb_agreement_1,0.615
tinystories,60m,250,32000,0,irregular_plural_subject_verb_agreement_2,0.629
tinystories,60m,250,32000,0,left_branch_island_echo_question,0.137
tinystories,60m,250,32000,0,left_branch_island_simple_question,0.281
tinystories,60m,250,32000,0,matrix_question_npi_licensor_present,0.132
tinystories,60m,250,32000,0,npi_present_1,0.186
tinystories,60m,250,32000,0,npi_present_2,0.298
tinystories,60m,250,32000,0,only_npi_licensor_present,0.863
tinystories,60m,250,32000,0,only_npi_scope,0.608
tinystories,60m,250,32000,0,passive_1,0.796
tinystories,60m,250,32000,0,passive_2,0.742
tinystories,60m,250,32000,0,principle_a_c_command,0.438
tinystories,60m,250,32000,0,principle_a_case_1,1.0
tinystories,60m,250,32000,0,principle_a_case_2,0.766
tinystories,60m,250,32000,0,principle_a_domain_1,0.982
tinystories,60m,250,32000,0,principle_a_domain_2,0.575
tinystories,60m,250,32000,0,principle_a_domain_3,0.492
tinystories,60m,250,32000,0,principle_a_reconstruction,0.536
tinystories,60m,250,32000,0,regular_plural_subject_verb_agreement_1,0.694
tinystories,60m,250,32000,0,regular_plural_subject_verb_agreement_2,0.628
tinystories,60m,250,32000,0,sentential_negation_npi_licensor_present,0.984
tinystories,60m,250,32000,0,sentential_negation_npi_scope,0.305
tinystories,60m,250,32000,0,sentential_subject_island,0.409
tinystories,60m,250,32000,0,superlative_quantifiers_1,0.938
tinystories,60m,250,32000,0,superlative_quantifiers_2,0.592
tinystories,60m,250,32000,0,tough_vs_raising_1,0.62
tinystories,60m,250,32000,0,tough_vs_raising_2,0.513
tinystories,60m,250,32000,0,transitive,0.687
tinystories,60m,250,32000,0,wh_island,0.594
tinystories,60m,250,32000,0,wh_questions_object_gap,0.679
tinystories,60m,250,32000,0,wh_questions_subject_gap,0.825
tinystories,60m,250,32000,0,wh_questions_subject_gap_long_distance,0.927
tinystories,60m,250,32000,0,wh_vs_that_no_gap,0.953
tinystories,60m,250,32000,0,wh_vs_that_no_gap_long_distance,0.985
tinystories,60m,250,32000,0,wh_vs_that_with_gap,0.25
tinystories,60m,250,32000,0,wh_vs_that_with_gap_long_distance,0.072
tinystories,60m,250,32000,1,adjunct_island,0.687
tinystories,60m,250,32000,1,anaphor_gender_agreement,0.82
tinystories,60m,250,32000,1,anaphor_number_agreement,0.825
tinystories,60m,250,32000,1,animate_subject_passive,0.632
tinystories,60m,250,32000,1,animate_subject_trans,0.619
tinystories,60m,250,32000,1,causative,0.587
tinystories,60m,250,32000,1,complex_np_island,0.446
tinystories,60m,250,32000,1,coordinate_structure_constraint_complex_left_branch,0.326
tinystories,60m,250,32000,1,coordinate_structure_constraint_object_extraction,0.581
tinystories,60m,250,32000,1,determiner_noun_agreement_1,0.762
tinystories,60m,250,32000,1,determiner_noun_agreement_2,0.732
tinystories,60m,250,32000,1,determiner_noun_agreement_irregular_1,0.603
tinystories,60m,250,32000,1,determiner_noun_agreement_irregular_2,0.745
tinystories,60m,250,32000,1,determiner_noun_agreement_with_adj_2,0.689
tinystories,60m,250,32000,1,determiner_noun_agreement_with_adj_irregular_1,0.672
tinystories,60m,250,32000,1,determiner_noun_agreement_with_adj_irregular_2,0.701
tinystories,60m,250,32000,1,determiner_noun_agreement_with_adjective_1,0.699
tinystories,60m,250,32000,1,distractor_agreement_relational_noun,0.395
tinystories,60m,250,32000,1,distractor_agreement_relative_clause,0.405
tinystories,60m,250,32000,1,drop_argument,0.782
tinystories,60m,250,32000,1,ellipsis_n_bar_1,0.587
tinystories,60m,250,32000,1,ellipsis_n_bar_2,0.555
tinystories,60m,250,32000,1,existential_there_object_raising,0.639
tinystories,60m,250,32000,1,existential_there_quantifiers_1,0.871
tinystories,60m,250,32000,1,existential_there_quantifiers_2,0.12
tinystories,60m,250,32000,1,existential_there_subject_raising,0.588
tinystories,60m,250,32000,1,expletive_it_object_raising,0.613
tinystories,60m,250,32000,1,inchoative,0.559
tinystories,60m,250,32000,1,intransitive,0.733
tinystories,60m,250,32000,1,irregular_past_participle_adjectives,0.757
tinystories,60m,250,32000,1,irregular_past_participle_verbs,0.959
tinystories,60m,250,32000,1,irregular_plural_subject_verb_agreement_1,0.683
tinystories,60m,250,32000,1,irregular_plural_subject_verb_agreement_2,0.627
tinystories,60m,250,32000,1,left_branch_island_echo_question,0.234
tinystories,60m,250,32000,1,left_branch_island_simple_question,0.391
tinystories,60m,250,32000,1,matrix_question_npi_licensor_present,0.128
tinystories,60m,250,32000,1,npi_present_1,0.183
tinystories,60m,250,32000,1,npi_present_2,0.333
tinystories,60m,250,32000,1,only_npi_licensor_present,0.181
tinystories,60m,250,32000,1,only_npi_scope,0.276
tinystories,60m,250,32000,1,passive_1,0.795
tinystories,60m,250,32000,1,passive_2,0.705
tinystories,60m,250,32000,1,principle_a_c_command,0.414
tinystories,60m,250,32000,1,principle_a_case_1,1.0
tinystories,60m,250,32000,1,principle_a_case_2,0.761
tinystories,60m,250,32000,1,principle_a_domain_1,0.981
tinystories,60m,250,32000,1,principle_a_domain_2,0.573
tinystories,60m,250,32000,1,principle_a_domain_3,0.497
tinystories,60m,250,32000,1,principle_a_reconstruction,0.601
tinystories,60m,250,32000,1,regular_plural_subject_verb_agreement_1,0.661
tinystories,60m,250,32000,1,regular_plural_subject_verb_agreement_2,0.59
tinystories,60m,250,32000,1,sentential_negation_npi_licensor_present,0.939
tinystories,60m,250,32000,1,sentential_negation_npi_scope,0.377
tinystories,60m,250,32000,1,sentential_subject_island,0.335
tinystories,60m,250,32000,1,superlative_quantifiers_1,0.931
tinystories,60m,250,32000,1,superlative_quantifiers_2,0.787
tinystories,60m,250,32000,1,tough_vs_raising_1,0.599
tinystories,60m,250,32000,1,tough_vs_raising_2,0.56
tinystories,60m,250,32000,1,transitive,0.67
tinystories,60m,250,32000,1,wh_island,0.405
tinystories,60m,250,32000,1,wh_questions_object_gap,0.56
tinystories,60m,250,32000,1,wh_questions_subject_gap,0.73
tinystories,60m,250,32000,1,wh_questions_subject_gap_long_distance,0.842
tinystories,60m,250,32000,1,wh_vs_that_no_gap,0.864
tinystories,60m,250,32000,1,wh_vs_that_no_gap_long_distance,0.931
tinystories,60m,250,32000,1,wh_vs_that_with_gap,0.425
tinystories,60m,250,32000,1,wh_vs_that_with_gap_long_distance,0.178
tinystories,60m,250,32000,2,adjunct_island,0.705
tinystories,60m,250,32000,2,anaphor_gender_agreement,0.817
tinystories,60m,250,32000,2,anaphor_number_agreement,0.814
tinystories,60m,250,32000,2,animate_subject_passive,0.618
tinystories,60m,250,32000,2,animate_subject_trans,0.629
tinystories,60m,250,32000,2,causative,0.551
tinystories,60m,250,32000,2,complex_np_island,0.439
tinystories,60m,250,32000,2,coordinate_structure_constraint_complex_left_branch,0.34
tinystories,60m,250,32000,2,coordinate_structure_constraint_object_extraction,0.498
tinystories,60m,250,32000,2,determiner_noun_agreement_1,0.716
tinystories,60m,250,32000,2,determiner_noun_agreement_2,0.66
tinystories,60m,250,32000,2,determiner_noun_agreement_irregular_1,0.586
tinystories,60m,250,32000,2,determiner_noun_agreement_irregular_2,0.738
